cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
6268454081;3;3.0
6268461967;3;3.0
6268474430;2;2.0
6268547411;3;3.0
6268555600;2;2.0
6268565827;4;4.0
6268599217;1;1.0
6268600240;2;2.0
6268630157;3;3.0
6268648870;4;4.0
6268702166;3;3.0
6268725379;4;4.0
6268727401;4;4.0
6268733983;1;1.0
6268736656;2;2.0
6268739400;3;2.0
6268742206;2;2.0
6268775201;2;2.0
6268782500;4;4.0
6268826051;2;2.0
6268844548;4;4.0
6268847300;3;3.0
6268949722;3;3.0
6269044987;3;3.0
6269212600;1;1.0
6269212871;3;3.0
6269245613;2;2.0
6269325056;1;1.0
6269330998;5;2.0
6269337062;3;3.0
6269370604;5;3.0
6269454883;4;3.0
6269456312;5;5.0
6269466970;3;3.0
6269487897;4;4.0
6269490847;3;2.0
6269521157;3;3.0
6269554675;4;3.0
6269564638;3;3.0
6269584400;4;4.0
6269593735;4;2.0
6269616611;1;1.0
6269629438;2;2.0
6269630444;2;2.0
6269702100;1;1.0
6269734576;3;3.0
6269745934;1;1.0
6269760496;3;3.0
6269776490;1;1.0
6270505909;4;4.0
6270632412;4;4.0
6270686342;3;3.0
6270693047;2;2.0
6270696496;3;3.0
6270715709;2;2.0
6270733367;4;4.0
6270742005;2;3.0
6270762979;3;3.0
6270766109;2;1.0
6270769558;2;2.0
6270789745;3;3.0
6270800650;1;1.0
6270801389;2;1.0
6270818516;4;1.0
6270831881;3;3.0
6270843111;2;2.0
6270863902;2;2.0
6270896150;4;4.0
6270924707;4;5.0
6270928532;2;6.0
6270957710;5;5.0
6271045332;2;2.0
6271050255;1;1.0
6271058400;2;2.0
6271070523;1;1.0
6271081304;2;2.0
6271082700;3;3.0
6271099505;1;1.0
6271147097;5;4.0
6271153739;2;2.0
6271154034;1;1.0
6271161162;5;5.0
6271169228;3;3.0
6271288235;3;2.0
6271307558;4;4.0
6271308015;4;4.0
6271338194;1;1.0
6271347002;3;3.0
6271350135;2;2.0
6271394183;5;5.0
6271428185;1;1.0
6271609139;3;3.0
6271643078;2;2.0
6271649190;1;1.0
6271649513;4;3.0
6271654940;2;2.0
6271698050;2;2.0
6271703402;1;1.0
6271716482;5;5.0
6271732410;3;3.0
6271764967;5;4.0
6272002220;5;5.0
6272004192;2;2.0
6272010249;3;3.0
6272073160;2;2.0
6272096291;5;4.0
6272110383;3;3.0
6272177453;1;1.0
6272185049;1;4.0
6272189206;2;2.0
6272196679;4;4.0
6272236646;1;1.0
6272242611;4;1.0
6272253575;2;2.0
6272266987;2;2.0
6272279108;2;2.0
6272289332;5;5.0
6272292040;1;1.0
6272296622;3;2.0
6272325908;3;3.0
6272338481;3;3.0
6272363400;3;3.0
6272372582;4;3.0
6272376650;3;3.0
6272415222;1;1.0
6272544464;2;2.0
6272646704;2;2.0
6272678312;1;2.0
6272681615;2;2.0
6272731574;2;1.0
6272746415;3;3.0
6272767765;3;2.0
6272778961;3;3.0
6272784341;2;2.0
6272798644;4;4.0
6272805012;5;5.0
6272805446;4;3.0
6272814607;1;1.0
6272875657;1;1.0
6272879563;3;3.0
6272884990;3;3.0
6272929684;2;2.0
6272995989;3;3.0
6272996608;2;2.0
6273002789;3;3.0
6273030642;2;4.0
6273052883;1;1.0
6273079811;2;2.0
6273101256;4;4.0
6273119031;4;4.0
6273178712;4;4.0
6273184607;4;4.0
6273188947;2;2.0
6273209375;4;4.0
6273256101;4;4.0
6273256705;2;2.0
6273298610;3;3.0
6273310092;2;2.0
6273313946;4;4.0
6273570400;4;4.0
6273575398;3;3.0
6273575983;2;2.0
6273593701;2;2.0
6273665117;3;3.0
6273737398;3;3.0
6273745650;3;3.0
6273747008;2;2.0
6273767629;2;2.0
6273800936;3;3.0
6273817154;3;2.0
6273831491;1;1.0
6273839557;2;2.0
6273852499;1;1.0
6273873909;2;1.0
6273887950;2;2.0
6273926018;3;3.0
6273947791;2;2.0
6273949654;1;1.0
6273956430;5;5.0
6273962677;3;3.0
6273964963;2;2.0
6273969680;3;3.0
6273994609;2;2.0
6274045538;1;1.0
6274080520;2;2.0
6274086560;2;2.0
6274106189;4;4.0
6274114289;2;2.0
6274132503;3;3.0
6274132937;5;4.0
6274155392;2;3.0
6274172211;1;1.0
6274369864;5;5.0
6274392920;3;2.0
6274510800;2;2.0
6274528334;4;4.0
6274552120;5;5.0
6279888657;1;1.0
6279929949;1;1.0
6279945049;4;5.0
6280013200;5;5.0
6280291790;1;2.0
6280292339;6;6.0
6280312895;3;3.0
6280315215;1;1.0
6280322424;2;2.0
6280411281;2;2.0
6280553400;3;3.0
6280555526;4;2.0
6280569829;1;1.0
6280594343;3;3.0
6280597520;1;1.0
6280606538;2;2.0
6280624862;6;6.0
6280650782;2;2.0
6280652050;2;2.0
6280668649;1;1.0
6280698807;3;2.0
6280781615;1;1.0
6280817660;4;4.0
6280821188;2;1.0
6280828433;4;3.0
6280839710;1;1.0
6280857379;1;1.0
6280859827;1;1.0
6280894142;1;1.0
6280939189;1;1.0
6280964370;3;3.0
6281019105;1;1.0
6281023560;3;3.0
6281030770;1;1.0
6281232640;3;3.0
6274576657;1;1.0
6274644407;3;3.0
6274655522;3;3.0
6274690271;6;5.0
6274788166;5;4.0
6274791116;5;5.0
6274812725;2;2.0
6274868003;3;3.0
6274908080;2;2.0
6274909052;3;3.0
6275009608;2;2.0
6275015594;5;5.0
6275051981;5;5.0
6275058994;5;5.0
6275068604;2;2.0
6275144807;3;3.0
6275165561;3;3.0
6275453001;2;2.0
6275457937;2;2.0
6275465018;1;1.0
6275489383;4;3.0
6275581000;3;3.0
6275616326;1;1.0
6275644290;3;3.0
6275649178;1;1.0
6275686618;2;2.0
6275720492;4;4.0
6275721111;2;2.0
6275784385;3;3.0
6275796049;1;1.0
6275825596;3;3.0
6275841362;4;4.0
6275850868;2;2.0
6275851082;2;2.0
6275925701;3;3.0
6275926430;1;1.0
6275930209;2;2.0
6275948400;3;3.0
6275985100;4;4.0
6276000779;3;2.0
6276012602;2;2.0
6276021695;5;4.0
6276038237;2;2.0
6276050601;2;2.0
6276053031;3;2.0
6276071609;4;4.0
6276079340;1;1.0
6276122530;4;4.0
6276123188;6;6.0
6276130044;3;3.0
6276135607;2;2.0
6276141755;1;5.0
6276160032;2;2.0
6276186260;3;3.0
6276191000;1;1.0
6276421286;2;2.0
6276440159;2;2.0
6276452327;3;2.0
6276481696;2;2.0
6276491225;1;1.0
6276511510;5;5.0
6276541184;2;2.0
6276571768;2;2.0
6276573973;4;3.0
6276589977;1;1.0
6276593656;3;3.0
6276603040;2;2.0
6276607037;5;5.0
6276640670;4;4.0
6276682403;4;4.0
6276685852;3;3.0
6276753106;3;3.0
6276760498;1;3.0
6276804614;1;1.0
6276821381;2;2.0
6276834106;1;1.0
6276856177;2;2.0
6276922811;3;2.0
6276929409;1;1.0
6276935638;3;2.0
6276968137;3;3.0
6276989800;2;2.0
6277046209;3;3.0
6277068512;2;2.0
6277076027;4;4.0
6277113089;3;3.0
6277144200;3;3.0
6277148621;2;2.0
6277196600;2;2.0
6277426532;1;1.0
6277428586;4;4.0
6277432265;3;3.0
6277444948;2;2.0
6277477285;3;3.0
6277504274;1;1.0
6277510835;4;3.0
6277544900;3;3.0
6277580701;5;5.0
6277593781;4;4.0
6277620266;2;2.0
6277649329;2;2.0
6277674510;2;2.0
6277712896;1;1.0
6277724479;3;2.0
6277752251;3;1.0
6277767364;1;1.0
6277812173;2;2.0
6277846744;2;2.0
6277860810;2;2.0
6277863673;6;3.0
6277885995;3;2.0
6277919130;5;4.0
6277921703;2;2.0
6277923676;2;2.0
6277923838;2;2.0
6277925377;4;4.0
6277929950;1;1.0
6277939599;3;3.0
6277977920;2;2.0
6277992210;3;3.0
6278002388;3;3.0
6278028778;2;2.0
6278041871;5;5.0
6278070545;2;2.0
6278086620;3;3.0
6278090147;2;3.0
6278099950;3;2.0
6278177188;5;5.0
6278333490;2;2.0
6278406802;3;3.0
6278414228;1;1.0
6278463865;3;3.0
6278480441;1;1.0
6278482819;2;2.0
6278493500;2;2.0
6278503166;3;2.0
6278526379;6;6.0
6278535874;6;5.0
6278545241;2;2.0
6278608936;1;1.0
6278611805;4;4.0
6278642280;3;3.0
6278660423;4;4.0
6278764474;3;3.0
6278771330;4;2.0
6278787172;1;1.0
6278797054;3;3.0
6278799502;3;3.0
6278839156;1;1.0
6278854899;3;3.0
6278867958;1;1.0
6278927870;2;2.0
6278962438;4;4.0
6278988402;3;3.0
6279039838;3;3.0
6279295249;1;1.0
6279297888;1;1.0
6279348032;2;2.0
6279362299;1;1.0
6279401618;2;2.0
6279418855;5;5.0
6279523306;1;1.0
6279675408;2;2.0
6279696588;7;6.0
6279697479;4;3.0
6279784363;1;1.0
6279798666;1;1.0
6279806863;3;3.0
6279842150;3;3.0
6279845257;1;1.0
6279861880;3;3.0
6279863158;4;4.0
6279879666;2;2.0
6281358317;1;3.0
6281453220;1;1.0
6281476948;7;7.0
6281482409;4;4.0
6281539702;1;1.0
6281566181;5;4.0
6281634870;6;5.0
6281726480;3;3.0
6281728939;3;3.0
6281742095;4;4.0
6281745787;4;4.0
6281773055;4;4.0
6281787609;1;1.0
6281831357;3;3.0
6281864280;2;2.0
6281888707;5;5.0
6281902122;3;3.0
6281920880;1;1.0
6281942000;1;1.0
6281975006;3;3.0
6281978374;1;3.0
6281989902;1;2.0
6282000726;2;1.0
6282056942;1;1.0
6282094100;1;1.0
6282117240;5;5.0
6282345898;3;3.0
6282368162;2;2.0
6282370906;4;4.0
6282431204;1;1.0
6282450845;2;2.0
6282460727;2;2.0
6282469430;5;3.0
6282501423;1;1.0
6282512620;1;1.0
6282526337;4;4.0
6282533970;4;4.0
6282546109;4;6.0
6282574579;4;2.0
6282613817;2;2.0
6282643139;4;4.0
6282678358;1;1.0
6282685133;2;2.0
6282738865;2;2.0
6282747503;3;3.0
6282747694;5;1.0
6282754631;1;1.0
6282768772;4;2.0
6282768934;3;3.0
6282798922;1;1.0
6282816173;3;3.0
6282843146;5;4.0
6282861128;2;1.0
6282862442;3;3.0
6282868300;1;1.0
6282897408;1;1.0
6282918928;2;2.0
6282931940;2;2.0
6282938287;3;2.0
6282981107;2;2.0
6282989515;3;2.0
6282995086;1;1.0
6283000002;5;3.0
6283000266;3;3.0
6283008917;2;2.0
6283017665;3;3.0
6283050441;3;3.0
6283056563;2;2.0
6283079261;2;2.0
6283102930;1;1.0
6283341764;2;1.0
6283367305;5;5.0
6283371671;3;2.0
6283395341;3;3.0
6283451195;2;2.0
6283482902;1;1.0
6283494323;1;1.0
6283504655;5;3.0
6283534643;3;3.0
6283542409;3;3.0
6283605176;5;4.0
6283612113;2;2.0
6283648819;2;2.0
6283704905;1;1.0
6283732364;4;4.0
6283749178;1;1.0
6283775179;2;2.0
6283795870;1;1.0
6283813607;5;5.0
6283815570;3;3.0
6283829520;3;3.0
6283845215;2;2.0
6283859275;2;2.0
6283873502;3;3.0
6283881017;4;4.0
6283882331;4;4.0
6283889425;4;3.0
6283897525;5;5.0
6283911617;3;3.0
6283922309;2;2.0
6283958508;4;4.0
6283964737;1;1.0
6284049307;1;1.0
6284225555;1;1.0
6284236913;3;2.0
6284267711;2;2.0
6284300433;1;1.0
6284315384;6;6.0
6284347235;2;2.0
6284360258;1;1.0
6284421494;1;1.0
6284439008;4;4.0
6284488211;3;3.0
6284524978;2;2.0
6284529694;1;1.0
6284532563;2;2.0
6284538502;2;2.0
6284539576;3;3.0
6284549539;4;4.0
6284556233;2;2.0
6284578121;3;3.0
6284606001;2;2.0
6284662505;1;1.0
6284680082;2;2.0
6284695780;2;2.0
6284696248;1;1.0
6284737700;4;4.0
6284755350;3;3.0
6284758375;2;2.0
6284767366;2;2.0
6284820518;1;1.0
6284825153;4;4.0
6284852126;2;2.0
6284861974;3;3.0
6284874871;3;3.0
6284886101;3;3.0
6284913877;3;3.0
6284915810;1;1.0
6284938519;3;3.0
6284960956;3;2.0
6284971214;4;3.0
6285246335;3;3.0
6285261482;3;3.0
6285278539;3;3.0
6285352011;2;2.0
6285393125;1;1.0
6285436037;3;3.0
6285484600;3;3.0
6285488266;4;4.0
6285489157;1;1.0
6285499977;3;3.0
6285500576;3;4.0
6285575746;4;4.0
6285610754;3;3.0
6285614407;3;3.0
6285635404;2;2.0
6285672350;1;
6285767300;3;3.0
6285771766;3;3.0
6285772908;3;3.0
6285776300;3;3.0
6285844828;4;4.0
6285864187;2;2.0
6285865744;4;4.0
6285876002;2;2.0
6285878307;2;2.0
6285902372;4;4.0
6285906440;3;3.0
6286014250;3;2.0
6286028633;3;3.0
6286302204;3;3.0
6286310495;2;2.0
6286333355;2;2.0
6286345876;3;3.0
6286413979;1;1.0
6286444858;2;2.0
6286449493;2;2.0
6286468870;1;1.0
6286494014;2;2.0
6286501673;2;2.0
6286542272;6;4.0
6286547827;3;3.0
6286585591;3;3.0
6286585753;3;2.0
6286606777;2;2.0
6286625992;4;4.0
6286660801;2;2.0
6286684735;2;2.0
6286688480;2;2.0
6286709827;2;2.0
6286731245;3;3.0
6286745033;3;3.0
6286772863;2;2.0
6286783393;2;2.0
6286816828;2;2.0
6286820183;4;4.0
6286863583;2;2.0
6286870105;4;4.0
6286911308;3;3.0
6286943340;2;2.0
6286971203;4;4.0
6286994416;3;3.0
6287018291;3;3.0
6287034572;1;1.0
6287036516;3;3.0
6287046740;1;1.0
6287104295;2;2.0
6287107553;2;2.0
6287265620;1;2.0
6287315741;1;1.0
6287350148;2;2.0
6287361859;1;
6287402555;5;5.0
6287458186;3;2.0
6287503157;2;2.0
6287508116;1;1.0
6287550074;2;2.0
6287581972;1;1.0
6287591340;3;3.0
6287600195;1;1.0
6287612363;2;2.0
6287677066;3;3.0
6287687100;2;2.0
6287693002;1;1.0
6287693428;3;2.0
6287774266;2;2.0
6287796073;2;2.0
6287820209;1;1.0
6287827300;2;2.0
6287834340;4;4.0
6287855347;4;4.0
6287865571;4;1.0
6287874996;4;4.0
6287876930;2;2.0
6287877901;4;3.0
6287888431;2;2.0
6287928409;3;3.0
6287936851;4;4.0
6287951222;2;1.0
6287975679;2;2.0
6288030449;4;3.0
6288032140;3;3.0
6288071200;1;2.0
6288100919;1;1.0
6288101214;4;4.0
6288313076;3;3.0
6288331805;3;3.0
6288409189;1;1.0
6288418684;2;2.0
6288539716;4;3.0
6288547140;1;1.0
6288552739;5;5.0
6288595462;1;1.0
6288626520;3;3.0
6288636088;3;3.0
6288644854;6;6.0
6288740144;1;1.0
6288762547;3;3.0
6288800147;6;6.0
6288859460;4;4.0
6288879738;2;1.0
6288883093;1;1.0
6288906808;3;3.0
6288908266;1;1.0
6288923818;2;2.0
6288942529;4;3.0
6288949450;1;1.0
6289196200;1;1.0
6289225154;1;1.0
6289296418;1;1.0
6289298461;2;1.0
6289322605;3;3.0
6289339400;5;5.0
6289350056;1;1.0
6289352008;3;3.0
6289352695;4;3.0
6289377507;5;5.0
6289425242;3;3.0
6289441361;2;2.0
6289452568;6;6.0
6289454269;3;3.0
6289475428;1;1.0
6289556690;2;1.0
6289594192;3;1.0
6289596306;1;1.0
6289615297;2;2.0
6289631225;1;2.0
6289678531;9;8.0
6289679007;3;2.0
6289698648;3;3.0
6289731106;4;4.0
6289734202;3;3.0
6289781707;3;3.0
6289784560;2;1.0
6289788124;2;2.0
6289788396;2;2.0
6289821601;2;2.0
6289891561;2;2.0
6289916300;1;1.0
6289923609;1;1.0
6289936174;4;4.0
6290181467;1;1.0
6290204262;1;1.0
6290213172;4;3.0
6290239805;3;3.0
6290247824;5;3.0
6290263943;1;1.0
6290285327;2;1.0
6290362259;2;2.0
6290366327;3;3.0
6290370782;4;3.0
6290376551;4;4.0
6290402650;4;4.0
6290422170;2;2.0
6290441558;2;1.0
6290446789;1;1.0
6290482580;2;2.0
6290507672;4;4.0
6290516582;4;3.0
6290582372;5;4.0
6290582615;3;3.0
6290587765;3;3.0
6290589032;4;4.0
6290618822;4;3.0
6290648730;1;1.0
6290663100;3;3.0
6290677403;3;3.0
6290684370;2;2.0
6290714708;4;4.0
6290755307;1;1.0
6290782622;2;2.0
6290803808;3;3.0
6290834444;4;3.0
6290842625;1;1.0
6290866303;3;3.0
6290885600;3;2.0
6290892053;2;2.0
6290932101;3;3.0
6290935127;4;2.0
6290939700;2;2.0
6290967088;3;3.0
6290967754;5;5.0
6291004704;4;3.0
6291226871;2;2.0
6291234033;2;1.0
6291250152;1;1.0
6291277433;3;3.0
6291321785;3;3.0
6291377659;5;4.0
6291391562;1;1.0
6291452456;2;2.0
6291486008;2;2.0
6291549107;2;2.0
6291587114;2;2.0
6291594323;5;5.0
6291628082;1;1.0
6291703203;1;1.0
6291705923;1;1.0
6291743930;7;7.0
6291744317;2;2.0
6291751364;2;2.0
6291761831;4;3.0
6291762307;1;1.0
6291804239;2;2.0
6291820862;3;3.0
6291826984;4;4.0
6291836947;5;5.0
6291880768;2;2.0
6291913607;1;1.0
6291915227;1;1.0
6291971801;2;3.0
6291993457;4;4.0
6292001652;3;2.0
6292021840;2;2.0
6292026302;2;2.0
6292236706;1;1.0
6292281400;3;3.0
6292311333;3;3.0
6292312739;1;1.0
6292341593;1;1.0
6292342727;1;1.0
6292412440;2;2.0
6292442438;1;1.0
6292442780;4;4.0
6292455254;2;1.0
6292503240;3;3.0
6292514102;2;2.0
6292532771;2;2.0
6292563308;4;3.0
6292593649;5;5.0
6292655776;2;1.0
6292708802;2;2.0
6292709965;5;4.0
6292778509;4;4.0
6292822931;4;4.0
6292844404;2;2.0
6292922138;1;1.0
6292938484;2;2.0
6292939294;2;2.0
6292939880;2;2.0
6292949095;4;2.0
6292952711;1;1.0
6293251032;1;1.0
6293271068;2;2.0
6293299310;3;2.0
6293305655;2;2.0
6293347579;2;2.0
6293377729;2;2.0
6293477278;2;2.0
6293491505;1;1.0
6293523059;2;1.0
6293538242;1;1.0
6293558944;2;2.0
6293563948;5;5.0
6293588851;2;1.0
6293602510;1;1.0
6293629981;2;2.0
6293631706;1;1.0
6293636686;1;1.0
6293637062;4;4.0
6293642732;2;2.0
6293668022;4;4.0
6293673298;4;4.0
6293686519;2;1.0
6293705246;1;1.0
6293709748;2;2.0
6293748050;2;2.0
6293762550;2;2.0
6293793943;3;3.0
6293851145;4;4.0
6293879902;3;3.0
6293880323;1;1.0
6293894200;2;2.0
6293899342;1;1.0
6294089808;2;2.0
6294103800;2;2.0
6294142202;4;4.0
6294144400;3;3.0
6294253020;2;2.0
6294270545;4;4.0
6294271606;1;1.0
6294272165;3;3.0
6294273480;3;3.0
6294333644;4;3.0
6294344336;3;3.0
6294354480;3;3.0
6294372623;4;4.0
6294399742;1;1.0
6294452570;2;2.0
6294504392;3;3.0
6294516056;1;1.0
6294560543;1;1.0
6294580498;1;1.0
6294590612;3;3.0
6294634687;1;1.0
6294641462;2;2.0
6294661145;4;4.0
6294665566;2;2.0
6294671108;3;3.0
6294676258;3;3.0
6294699703;3;3.0
6294700817;2;2.0
6294723604;1;1.0
6294742307;5;4.0
6294746809;2;2.0
6294758149;2;2.0
6294784905;5;5.0
6294812615;2;3.0
6294833531;2;2.0
6294857805;3;2.0
6294857988;3;3.0
6294902282;1;1.0
6295035167;4;2.0
6295053572;3;3.0
6295136192;1;1.0
6295188907;4;4.0
6295196250;3;3.0
6295203302;1;1.0
6295206662;2;2.0
6295213529;4;3.0
6295252850;3;5.0
6295322573;2;2.0
6295372910;3;3.0
6295400205;4;4.0
6295446388;3;3.0
6295479804;2;2.0
6295481450;2;2.0
6295485103;3;3.0
6295665349;2;2.0
6295673449;5;3.0
6295674925;1;1.0
6295680143;1;1.0
6295756220;2;1.0
6295766102;3;3.0
6295781098;1;1.0
6295784275;3;3.0
6295822541;3;3.0
6295831290;3;3.0
6295853773;1;1.0
6295875238;3;2.0
6295890970;1;1.0
6295900364;2;2.0
6295904432;1;
6295912885;2;1.0
6295918301;3;3.0
6295927211;2;2.0
6295986498;2;2.0
6296096321;1;1.0
6296134355;3;3.0
6296173687;1;1.0
6296188013;6;5.0
6296284403;4;4.0
6296360606;2;2.0
6296452306;3;3.0
6296514000;6;6.0
6296529023;3;3.0
6296536313;3;2.0
6296606540;3;3.0
6296625332;5;4.0
6296658427;3;3.0
6296788207;2;4.0
6296789440;2;2.0
6296830858;1;1.0
6296838085;1;1.0
6296861818;1;1.0
6296864671;3;3.0
6296916060;4;4.0
6296925050;1;1.0
6296952295;3;3.0
6296966911;3;3.0
6296975740;1;1.0
6297022259;2;2.0
6297022500;1;1.0
6297043418;5;5.0
6297055343;3;3.0
6297155801;2;2.0
6297213518;3;2.0
6297254702;1;1.0
6297261750;3;4.0
6297330409;3;3.0
6297470081;2;2.0
6297557284;2;2.0
6297640343;2;2.0
6297640858;4;4.0
6297674914;1;1.0
6297703876;2;2.0
6297742189;1;1.0
6297787018;2;2.0
6297795037;2;2.0
6297852790;3;2.0
6297859108;2;2.0
6297861609;3;3.0
6297913331;4;4.0
6297922403;2;2.0
6297952582;2;2.0
6298146512;1;1.0
6298162046;3;2.0
6298197850;2;1.0
6298202102;1;1.0
6298202951;2;2.0
6298259554;3;3.0
6298281134;2;2.0
6298293817;3;3.0
6298305769;3;3.0
6298307389;3;3.0
6298419853;4;4.0
6298442324;3;3.0
6298467904;1;1.0
6298518240;1;1.0
6298560874;1;1.0
6298590005;1;1.0
6298628851;2;2.0
6298641289;3;3.0
6298671862;3;3.0
6298690654;2;2.0
6298695109;2;2.0
6298699953;3;3.0
6298734961;4;3.0
6298747869;2;3.0
6298837183;3;3.0
6298971408;2;2.0
6299174501;2;2.0
6299190388;2;1.0
6299234423;3;3.0
6299242604;6;6.0
6299280611;3;3.0
6299293861;3;3.0
6299325305;2;2.0
6299356537;3;3.0
6299393815;1;1.0
6299414081;3;3.0
6299464186;2;2.0
6299481943;1;1.0
6299555904;1;1.0
6299567074;4;4.0
6299595361;3;3.0
6299605189;1;1.0
6299642971;3;2.0
6299750863;1;1.0
6299774703;3;3.0
6299815400;3;2.0
6299863048;2;2.0
6299875640;3;2.0
6299884479;1;1.0
6299887303;2;2.0
6300193551;2;2.0
6300284786;1;1.0
6300326454;2;2.0
6300360202;5;5.0
6300408779;3;3.0
6300426912;1;1.0
6300432998;1;1.0
6300455424;1;1.0
6300465659;3;3.0
6300477312;3;3.0
6300561372;2;2.0
6300642372;1;1.0
6300660435;3;3.0
6300727955;1;1.0
6300742679;5;4.0
6300785564;3;3.0
6300827151;4;4.0
6300861848;4;4.0
6300942848;1;4.0
6300972402;2;2.0
6301173309;2;2.0
6301219317;4;3.0
6301236084;1;1.0
6301265939;3;3.0
6301271076;2;2.0
6301297466;2;2.0
6301298276;3;3.0
6301349954;3;3.0
6301396600;2;2.0
6301416490;3;3.0
6301449827;2;2.0
6301491602;2;1.0
6301503465;3;3.0
6301569059;2;2.0
6301611276;2;2.0
6301621743;4;4.0
6301680324;1;1.0
6301705092;1;1.0
6301748220;2;2.0
6301777590;2;2.0
6301856201;2;2.0
6301877381;1;1.0
6301901940;1;1.0
6301963032;2;2.0
6302003008;2;2.0
6302034078;3;3.0
6302240484;3;2.0
6302245958;1;1.0
6302249198;4;3.0
6302264154;3;1.0
6302264588;3;3.0
6302268141;3;3.0
6302284937;5;3.0
6302326877;2;2.0
6302337054;3;2.0
6302372046;1;1.0
6302386500;2;2.0
6302406390;3;3.0
6302435307;2;1.0
6302455847;2;2.0
6302469805;1;1.0
6302507669;3;3.0
6302625190;2;2.0
6302639301;1;1.0
6302667437;1;1.0
6302751144;1;1.0
6302759803;2;2.0
6302800889;1;1.0
6302820480;1;1.0
6302826500;4;4.0
6302841216;3;3.0
6302869226;2;2.0
6302876788;2;2.0
6302916240;3;3.0
6303156983;4;4.0
6303193242;2;2.0
6303225039;2;2.0
6303243878;1;1.0
6303291929;2;2.0
6303293387;1;1.0
6303316778;2;2.0
6303441327;2;2.0
6303446396;4;1.0
6303507875;2;2.0
6303510744;2;3.0
6303525423;1;1.0
6303538592;2;2.0
6303593267;2;1.0
6303627501;3;3.0
6303634800;3;3.0
6303645402;2;2.0
6303655394;1;1.0
6303756662;2;2.0
6303763448;1;1.0
6303795641;3;3.0
6303796885;2;2.0
6303850332;4;4.0
6303854591;2;2.0
6303901344;3;4.0
6304156413;4;3.0
6304185430;5;5.0
6304186088;1;1.0
6304202709;4;4.0
6304299281;3;3.0
6304314426;3;2.0
6304360371;4;4.0
6304367465;2;2.0
6304391250;1;1.0
6304394519;2;2.0
6304404689;3;2.0
6304431147;1;1.0
6304443668;4;4.0
6304449356;2;2.0
6304473222;2;2.0
6304482302;2;2.0
6304517530;2;1.0
6304521995;1;1.0
6304543298;3;3.0
6304647077;2;2.0
6304700067;3;3.0
6304726880;3;3.0
6304761015;2;2.0
6304771320;3;3.0
6304772300;2;2.0
6304781636;1;1.0
6304788991;3;3.0
6304805675;4;4.0
6304821360;4;3.0
6304850468;2;2.0
6305090262;2;2.0
6305141355;1;1.0
6305182035;5;6.0
6305186456;3;3.0
6305283222;4;3.0
6305354189;2;2.0
6305416630;1;1.0
6305513244;2;2.0
6311644649;4;3.0
6311716224;2;2.0
6311812614;2;3.0
6311880377;3;3.0
6311886901;2;2.0
6311983265;1;1.0
6311986876;6;6.0
6312003981;2;2.0
6312066126;3;3.0
6312272028;4;3.0
6312310990;3;3.0
6312378365;3;3.0
6312400719;2;2.0
6312473600;2;3.0
6312503011;6;4.0
6312553892;4;4.0
6312636917;1;1.0
6312675220;2;2.0
6312685616;2;2.0
6312690024;3;3.0
6312739210;1;1.0
6312778207;2;2.0
6318503412;2;2.0
6318506519;2;2.0
6318526463;3;2.0
6318558152;6;6.0
6318604367;4;4.0
6318619470;3;3.0
6318651446;2;2.0
6318668250;3;2.0
6318692207;1;1.0
6318727523;2;2.0
6318741860;1;1.0
6318745777;4;1.0
6318760571;4;4.0
6318827587;1;1.0
6305578613;3;2.0
6305651124;2;2.0
6305666075;3;3.0
6305706476;4;4.0
6305714657;2;2.0
6305764085;3;3.0
6305784515;3;1.0
6305812152;4;4.0
6305819912;2;1.0
6305855552;1;1.0
6306172521;4;4.0
6306174060;5;5.0
6306195220;3;3.0
6306248366;3;3.0
6306280766;2;2.0
6306284591;2;1.0
6306353828;2;3.0
6306398414;4;4.0
6306400680;1;1.0
6306420100;2;1.0
6306525203;3;3.0
6306565507;3;3.0
6306668578;4;4.0
6306717889;5;2.0
6306732845;1;1.0
6306733493;2;2.0
6306751203;4;4.0
6306876251;4;4.0
6306914447;2;2.0
6306926372;1;1.0
6306927778;4;3.0
6307184159;2;2.0
6307196599;1;1.0
6307266716;5;4.0
6307277327;4;3.0
6307440503;1;1.0
6307445211;2;2.0
6307467533;2;1.0
6307495588;4;4.0
6307541792;2;2.0
6307551321;1;1.0
6307583878;1;1.0
6307595884;2;2.0
6307649640;2;2.0
6307700777;3;2.0
6307733438;2;2.0
6307737697;2;2.0
6307741104;3;3.0
6307743409;3;3.0
6307750014;3;3.0
6307795891;4;4.0
6308018783;2;2.0
6308065862;2;2.0
6308078093;2;2.0
6308157635;3;2.0
6308211869;5;4.0
6308213802;3;3.0
6308214450;1;1.0
6308237400;2;2.0
6308251062;5;6.0
6308253863;4;4.0
6308300292;1;1.0
6308347507;4;4.0
6308363960;1;1.0
6308400408;2;2.0
6308414972;3;2.0
6308430072;4;4.0
6308489204;2;2.0
6308504297;2;2.0
6308572292;1;1.0
6308573698;2;2.0
6308676667;1;1.0
6308682470;1;1.0
6308692786;4;4.0
6308709930;2;2.0
6308713295;1;1.0
6308732400;2;2.0
6308744417;4;4.0
6308747947;3;3.0
6308814563;1;1.0
6308827541;1;1.0
6308855839;4;3.0
6309003372;2;2.0
6309126962;1;1.0
6309145592;1;1.0
6309166670;3;3.0
6309196235;2;2.0
