cod_familiar_fam;qtd_comodos_domic_fam
1576366820;3.0
1576367207;2.0
1576368440;4.0
1576368793;2.0
1576368874;4.0
1576371662;4.0
1576372472;4.0
1576373010;2.0
1576373363;6.0
1576373797;3.0
1576373959;5.0
1576374688;2.0
1576375226;3.0
1576375307;3.0
1576375730;4.0
1576376117;3.0
1576376460;6.0
1576376974;4.0
1576377199;4.0
1576377270;5.0
1576377512;3.0
1576377946;3.0
1576378080;4.0
1576378675;5.0
1576379132;8.0
1576379809;4.0
1576379990;2.0
1576380149;4.0
1576382605;4.0
1576383679;5.0
1576383830;2.0
1576384640;5.0
1576386775;4.0
1576387909;3.0
1576388980;4.0
1584254998;3.0
1584256001;5.0
1584256184;5.0
1576390888;2.0
1576391264;3.0
1576392155;3.0
1576392589;3.0
1576392740;3.0
1576393399;5.0
1576393550;5.0
1576393984;5.0
1576394441;4.0
1576395502;3.0
1576395685;4.0
1576396061;3.0
1576397971;3.0
1576398943;4.0
1576400000;3.0
1576400603;3.0
1576400786;5.0
1576401324;2.0
1576401758;5.0
1576402053;3.0
1576403025;5.0
1582318131;3.0
1582388008;4.0
1582480745;5.0
1583918531;4.0
1584236582;2.0
1584236906;4.0
1584237120;3.0
1584237473;4.0
1584239760;5.0
1584240008;4.0
1584241586;3.0
1584241667;4.0
1584241748;3.0
1584241900;5.0
1584242809;5.0
1584243015;4.0
1584243520;5.0
1584243600;5.0
1584244500;5.0
1584245301;5.0
1584245905;4.0
1584248599;3.0
1584249218;6.0
1584249641;2.0
1584251034;5.0
1584251891;7.0
1584253169;4.0
1584253401;3.0
1584253916;4.0
1584254130;3.0
1584256427;4.0
1584256508;4.0
1584256850;4.0
1584259795;4.0
1584262150;2.0
1584263989;3.0
1584264012;2.0
1584264365;5.0
1584264608;2.0
1584264870;3.0
1584265256;4.0
1584266490;4.0
1584266651;5.0
1584267038;2.0
1584267119;5.0
1584267542;5.0
1584268000;5.0
1584268433;5.0
1584270098;5.0
1584270500;3.0
1584270764;3.0
1584270845;2.0
1584271493;2.0
1584273275;3.0
1584273607;4.0
1584278820;4.0
1584280131;2.0
1584280484;4.0
1584280808;4.0
1584281294;3.0
1584282770;3.0
1584283157;5.0
1584283238;5.0
1584283742;3.0
1584285605;4.0
1584286687;2.0
1584286849;3.0
1584287144;4.0
1584288388;5.0
1584290013;3.0
1584290528;2.0
1584291508;5.0
1584292067;5.0
1584292903;4.0
1584293381;5.0
1584293543;5.0
1584293705;4.0
1584297700;2.0
1584298421;4.0
1584299401;3.0
1584299746;4.0
1584300698;5.0
1584301406;3.0
1584301740;4.0
1584302984;3.0
1584304928;4.0
1584305061;4.0
1584305819;4.0
1584306386;5.0
1584307005;5.0
1584307862;3.0
1584308320;4.0
1584309644;4.0
1584310308;5.0
1584310650;5.0
1584310812;2.0
1590869656;5.0
1590869737;3.0
1590870158;4.0
1590870662;5.0
1584311541;2.0
1584311622;5.0
1585097497;3.0
1590838939;3.0
1590839404;5.0
1590840402;3.0
1590841808;3.0
1590841999;5.0
1590843428;3.0
1590843509;4.0
1590844157;4.0
1590844580;3.0
1590845200;3.0
1590845714;4.0
1590847849;5.0
1590849388;3.0
1590849540;3.0
1590849620;4.0
1590849973;3.0
1590850980;5.0
1590851102;3.0
1590852257;3.0
1590852338;5.0
1590852842;3.0
1590853067;4.0
1590853229;3.0
1590854624;6.0
1590855191;5.0
1590855515;5.0
1590855604;2.0
1590856163;5.0
1590857054;2.0
1590857216;6.0
1590860861;3.0
1590861086;3.0
1590861248;3.0
1590862058;3.0
1590862562;5.0
1590863453;3.0
1590864859;3.0
1590865316;4.0
1590865405;3.0
1590866126;4.0
1590866207;4.0
1590867440;3.0
1590871553;4.0
1590871804;5.0
1590872606;2.0
1590873840;2.0
1590875389;5.0
1590875974;3.0
1590876784;4.0
1590877160;2.0
1590877241;3.0
1590877403;3.0
1590877837;3.0
1590879538;3.0
1590879961;3.0
1590880382;5.0
1590880897;2.0
1590881788;3.0
1590883640;4.0
1590883993;2.0
1590884370;4.0
1590884450;5.0
1596406100;3.0
1596406283;3.0
1596407921;4.0
1590885180;4.0
1590885856;4.0
1590885937;4.0
1590887042;3.0
1590888014;2.0
1590889096;4.0
1590889410;4.0
1590889509;3.0
1590890000;6.0
1590890264;4.0
1590891902;2.0
1590892631;3.0
1590897005;4.0
1590897609;4.0
1590898672;5.0
1596388870;5.0
1596390930;4.0
1596391316;4.0
1596391901;5.0
1596392126;5.0
1596392479;4.0
1596392711;5.0
1596393521;3.0
1596393793;3.0
1596394099;3.0
1596394927;3.0
1596395656;4.0
1596396547;5.0
1596396628;2.0
1596396890;4.0
1596396970;2.0
1596397004;2.0
1596397519;2.0
1596398086;6.0
1596399058;5.0
1596399724;3.0
1596399996;5.0
1596400838;2.0
1596402458;4.0
1596402881;4.0
1596403349;2.0
1596404310;4.0
1596404400;2.0
1596404582;4.0
1596409894;3.0
1596410558;2.0
1596411520;3.0
1596411872;4.0
1596412330;5.0
1596413069;2.0
1596413220;3.0
1596413492;5.0
1596414898;2.0
1596415002;5.0
1596415193;5.0
1596415606;2.0
1596417803;4.0
1596418370;3.0
1596418613;5.0
1596420197;4.0
1596420430;3.0
1596420600;6.0
1596420944;3.0
1596422645;4.0
1596422726;2.0
1596422807;3.0
1598165720;2.0
1598266160;4.0
1599519500;2.0
1599519844;4.0
1599520184;4.0
1599520346;3.0
1599520770;4.0
1599521237;3.0
1599521741;3.0
1599522802;4.0
1654787566;3.0
1654788104;3.0
1654790354;5.0
1654793299;4.0
1654793450;3.0
1599524090;5.0
1599524171;3.0
1599524252;2.0
1599524414;4.0
1599524686;4.0
1599524929;5.0
1599525496;1.0
1599525810;4.0
1599528592;3.0
1599528673;3.0
1599528754;3.0
1599528916;3.0
1599529211;1.0
1599530066;4.0
1599530570;4.0
1599530813;5.0
1599530902;4.0
1599532000;6.0
1599532352;3.0
1599532433;4.0
1599533324;3.0
1599533405;3.0
1599535459;4.0
1599538040;3.0
1603961747;3.0
1607589800;4.0
1610642309;4.0
1614016275;6.0
1631709321;4.0
1636241190;6.0
1636738451;3.0
1641621605;3.0
1644313227;5.0
1644314460;3.0
1644314622;3.0
1644314894;2.0
1644315351;3.0
1644315513;5.0
1644316080;3.0
1644317303;5.0
1644317990;5.0
1644318377;4.0
1644318458;3.0
1644721694;3.0
1645187896;5.0
1652212400;4.0
1654793965;3.0
1654794422;3.0
1654795828;5.0
1654795909;4.0
1654796204;3.0
1654796980;5.0
1654798410;5.0
1656351692;4.0
1660232309;4.0
1661652980;4.0
1668444380;4.0
1669527298;5.0
1669527530;5.0
1669528260;5.0
1669530752;4.0
1669531481;4.0
1685327273;2.0
1690134054;3.0
1694496708;3.0
1700769898;5.0
1700934929;4.0
1700935143;5.0
1700936204;5.0
1700937430;3.0
1700937944;5.0
1700939300;2.0
1700941380;4.0
1700941542;2.0
1700942867;4.0
1700944649;4.0
1700945610;3.0
1700946340;4.0
1700946935;4.0
1700947826;4.0
1700947907;5.0
1704696542;4.0
1704696623;3.0
1704697433;4.0
1706415206;3.0
1709356715;4.0
1700949950;6.0
1700952668;3.0
1700952820;3.0
1700954954;3.0
1700955926;3.0
1700956302;5.0
1700956574;3.0
1700959085;3.0
1700959166;3.0
1700959913;5.0
1700960334;4.0
1700960504;4.0
1700960768;2.0
1700960920;5.0
1700961225;4.0
1700961900;3.0
1700963198;5.0
1700964836;4.0
1700965212;3.0
1700965646;3.0
1700965808;3.0
1700966375;4.0
1700967002;5.0
1700967509;4.0
1700968742;4.0
1704684021;5.0
1704684293;1.0
1704685850;3.0
1704686903;3.0
1704688019;2.0
1704688280;4.0
1704689767;4.0
1704690340;3.0
1704690692;3.0
1704691079;3.0
1704691311;5.0
1704692806;5.0
1704693012;2.0
1704693608;2.0
1704694256;4.0
1704694680;2.0
1715923790;3.0
1717199720;3.0
1721537007;3.0
1722471956;4.0
1724475690;3.0
1728081033;4.0
1733674373;3.0
1733675183;3.0
1733675264;4.0
1733675850;3.0
1733676155;2.0
1733677550;3.0
1733677631;5.0
1733678360;6.0
1733679090;4.0
1733679170;3.0
1733680500;3.0
1733680853;2.0
1733681159;3.0
1733681582;2.0
1733682040;4.0
1733682201;3.0
1733682635;6.0
1733683445;3.0
1733716394;4.0
1733718419;3.0
1733719067;2.0
1733719229;4.0
1733719652;2.0
1733684093;5.0
1733684921;2.0
1733685227;7.0
1733685650;3.0
1733686118;3.0
1733687513;5.0
1733688757;5.0
1733689133;5.0
1733689567;5.0
1733689648;2.0
1733690301;3.0
1733692193;5.0
1733692436;2.0
1733692789;4.0
1733692860;5.0
1733693599;3.0
1733694722;4.0
1733695109;5.0
1733695966;3.0
1733696342;4.0
1733697586;3.0
1733697667;3.0
1733698981;3.0
1733700129;3.0
1733701281;3.0
1733701524;4.0
1733701796;3.0
1733703063;3.0
1733703730;4.0
1733704540;5.0
1733704892;2.0
1733704973;4.0
1733705945;3.0
1733707131;3.0
1733707484;3.0
1733707808;5.0
1733708880;4.0
1733708960;4.0
1733709347;5.0
1733709851;5.0
1733710000;4.0
1733710949;6.0
1733711325;4.0
1733711830;3.0
1733712216;4.0
1733713026;5.0
1733714340;5.0
1733714774;3.0
1733714936;3.0
1733715746;3.0
1733716041;2.0
1733721479;3.0
1733721630;4.0
1733723099;2.0
1733723501;4.0
1733758801;3.0
1733758984;5.0
1733759018;5.0
1733759107;4.0
1733759956;3.0
1733760105;3.0
1733727086;4.0
1733727914;8.0
1733729372;4.0
1733729615;5.0
1733729887;3.0
1733731512;5.0
1733731865;5.0
1733732241;3.0
1733733132;3.0
1733734376;3.0
1733735500;1.0
1733735933;5.0
1733736077;3.0
1733736158;2.0
1733736743;2.0
1733736905;1.0
1733739092;3.0
1733739335;3.0
1733739769;3.0
1733740422;3.0
1733740775;4.0
1733741909;3.0
1733742719;5.0
1733743014;4.0
1733744096;5.0
1733744339;5.0
1733744843;3.0
1733744924;3.0
1733745815;5.0
1733747605;4.0
1733747869;5.0
1733748083;3.0
1733748911;3.0
1733749217;4.0
1733749560;4.0
1733749640;3.0
1733749721;3.0
1733750819;3.0
1733751467;3.0
1733751700;4.0
1733752862;3.0
1733752943;4.0
1733754644;3.0
1733755020;2.0
1733755616;5.0
1733756507;3.0
1733757074;4.0
1733757406;3.0
1733762310;3.0
1733763201;3.0
1733763392;4.0
1733763554;3.0
1733763988;5.0
1736964810;3.0
1736965620;2.0
1736966197;6.0
1736967169;3.0
1736967673;3.0
1736967754;2.0
1736968130;5.0
1736968645;3.0
1736969374;5.0
1736969617;5.0
1736969889;5.0
1736970380;4.0
1736970461;3.0
1733764879;2.0
1733765093;3.0
1733765174;3.0
1733765417;3.0
1733765506;4.0
1733765689;4.0
1733766146;5.0
1733766570;5.0
1733767380;5.0
1733767975;6.0
1736935984;4.0
1736937090;3.0
1736937170;5.0
1736938908;3.0
1736939033;3.0
1736940120;3.0
1736940554;3.0
1736940635;4.0
1736941100;6.0
1736941879;5.0
1736942093;2.0
1736943227;5.0
1736944460;4.0
1736945785;4.0
1736946676;3.0
1736947990;5.0
1736949691;3.0
1736950193;3.0
1736951599;3.0
1736952560;2.0
1736954342;5.0
1736955403;2.0
1736957953;4.0
1736961632;3.0
1736963686;3.0
1736964062;3.0
1736970704;3.0
1736971000;4.0
1736971190;2.0
1736971433;4.0
1736972324;4.0
1736972910;4.0
1736973134;4.0
1736974297;4.0
1736974963;3.0
1736977555;4.0
1736977717;3.0
1736978365;3.0
1736978608;4.0
1736980181;4.0
1736980262;5.0
1736981315;4.0
1736981900;2.0
1736982125;3.0
1736983369;3.0
1736983520;3.0
1736984683;3.0
1736985302;5.0
1736986031;2.0
1736986970;6.0
1736987356;2.0
1736987780;5.0
1736988247;5.0
1736988328;2.0
1736988409;3.0
1736988590;4.0
1736990900;5.0
1736991035;5.0
1736992198;5.0
1736992430;3.0
1736992864;5.0
1736992945;3.0
1736996851;5.0
1736998129;3.0
1736999010;4.0
1736999443;5.0
1737002175;3.0
1737003651;4.0
1737004038;3.0
1737004704;3.0
1737005000;5.0
1737005190;4.0
1737005786;3.0
1737006243;3.0
1737009935;3.0
1737010437;5.0
1737011085;5.0
1737011590;3.0
1737011832;4.0
1737012219;3.0
1737012308;2.0
1737012804;4.0
1737013452;4.0
1737014939;3.0
1739560922;6.0
1739561228;5.0
1739562380;3.0
1739562976;2.0
1739564839;2.0
1739565215;5.0
1737016206;5.0
1737017440;4.0
1737018411;3.0
1737018764;5.0
1737019906;3.0
1737020661;2.0
1737021129;5.0
1737023091;4.0
1737023415;4.0
1737024306;3.0
1737024497;2.0
1739537432;5.0
1739537513;3.0
1739537785;3.0
1739538323;3.0
1739538757;5.0
1739539303;5.0
1739541979;5.0
1739542274;4.0
1739543246;3.0
1739543599;5.0
1739543831;5.0
1739544056;5.0
1739544641;4.0
1739546504;3.0
1739547586;3.0
1739547667;3.0
1739548205;2.0
1739548396;3.0
1739549520;3.0
1739550455;4.0
1739552407;4.0
1739553713;3.0
1739555848;4.0
1739557549;5.0
1739558006;4.0
1739558197;3.0
1739558600;4.0
1739559592;3.0
1739559673;4.0
1739560094;3.0
1739565487;3.0
1739566025;3.0
1739571886;3.0
1739572343;3.0
1739572696;4.0
1739572939;3.0
1739573668;3.0
1739574630;5.0
1739575105;7.0
1739575288;4.0
1739575520;3.0
1739575601;4.0
1739576179;3.0
1739576411;3.0
1739576764;5.0
1739577221;4.0
1739577906;4.0
1739578546;4.0
1739579860;3.0
1739580605;4.0
1739582497;4.0
1739582578;3.0
1739582900;5.0
1739583388;3.0
1740098285;5.0
1740531345;3.0
1741302013;4.0
1741302447;5.0
1741303338;4.0
1741304733;3.0
1741304903;3.0
1741305624;5.0
1741308992;4.0
1741309611;2.0
1741309964;4.0
1741311519;5.0
1741312590;3.0
1741313562;4.0
1741314615;3.0
1741314968;4.0
1741316669;3.0
1741317479;4.0
1741318289;3.0
1741318360;4.0
1741318440;4.0
1741319099;3.0
1741319170;4.0
1741319331;4.0
1741319846;3.0
1741321409;3.0
1749144310;3.0
1749145200;5.0
1749146959;3.0
1749147416;4.0
1749147769;2.0
1741324505;2.0
1741324920;3.0
1741325145;5.0
1741325811;3.0
1741327199;3.0
1741327512;4.0
1747163465;3.0
1747834424;3.0
1749121026;3.0
1749121298;2.0
1749122006;3.0
1749122189;5.0
1749122421;3.0
1749123231;2.0
1749123746;4.0
1749124475;2.0
1749126761;5.0
1749127067;3.0
1749127652;2.0
1749128624;2.0
1749129868;5.0
1749130602;3.0
1749131684;4.0
1749132737;5.0
1749135752;3.0
1749136210;4.0
1749136562;3.0
1749136805;4.0
1749137372;4.0
1749138000;3.0
1749139316;4.0
1749140241;5.0
1749142538;3.0
1749143771;5.0
1749147840;4.0
1749149389;2.0
1749149460;3.0
1749149540;5.0
1749149893;4.0
1749151367;3.0
1749151952;5.0
1749152177;4.0
1749152258;2.0
1749152509;4.0
1749153572;4.0
1749154030;4.0
1749154200;4.0
1749155354;2.0
1749156083;4.0
1749156911;5.0
1749157306;4.0
1749158108;4.0
1749158701;4.0
1749159260;4.0
1749160781;2.0
1749161915;3.0
1749162482;4.0
1749162997;3.0
1749163454;7.0
1749165236;3.0
1749165406;5.0
1749165660;3.0
1749165821;2.0
1749166127;3.0
1749169223;5.0
1749169495;4.0
1749170078;3.0
1749171473;5.0
1749172011;5.0
1749172364;3.0
1749174308;3.0
1749175118;3.0
1749177242;4.0
1749178303;3.0
1749178648;4.0
1749179610;4.0
1749179881;4.0
1749179962;2.0
1749181274;3.0
1749182599;4.0
1749182750;3.0
1749183218;4.0
1749183803;5.0
1749185938;4.0
1749186586;3.0
1749188520;5.0
1749189763;5.0
1749189925;3.0
1749192128;4.0
1749192713;2.0
1749193361;3.0
1749193795;3.0
1749195577;3.0
1750975009;5.0
1750975343;4.0
1750975858;3.0
1750976749;1.0
1750977397;2.0
1750977982;2.0
1750978520;3.0
1750978873;5.0
1750979098;3.0
1750979250;3.0
1750980266;4.0
1750980851;2.0
1750981157;4.0
1750981319;3.0
1750981742;4.0
1750982471;2.0
1750982803;3.0
1750982986;3.0
1750985810;4.0
1750986116;5.0
1750987007;3.0
1750987350;3.0
1750987430;2.0
1750987600;5.0
1750988089;3.0
1750988674;5.0
1750989484;3.0
1750990571;3.0
1750993597;4.0
1750994992;3.0
1750995107;5.0
1750995450;3.0
1750995611;3.0
1750995700;2.0
1750998122;2.0
1750998203;2.0
1750999102;2.0
1750999285;4.0
1751000630;4.0
1751000710;3.0
1751002845;3.0
1751003302;5.0
1751003906;1.0
1751004031;2.0
1764887158;3.0
1764887581;3.0
1764889010;5.0
1764889282;4.0
1764890299;5.0
1764892585;4.0
1764892666;4.0
1764893204;3.0
1751004627;3.0
1751007480;5.0
1751007561;4.0
1751010007;4.0
1751010600;3.0
1751010945;4.0
1751011321;3.0
1751012727;2.0
1751014770;4.0
1751015157;5.0
1751015408;3.0
1751016390;3.0
1751018091;3.0
1751018415;3.0
1751019225;3.0
1751020231;3.0
1751021556;4.0
1751021637;3.0
1751022102;3.0
1751023176;3.0
1751023680;3.0
1751025624;5.0
1751025896;2.0
1751026191;2.0
1751026787;4.0
1754276903;3.0
1754949916;3.0
1757136932;5.0
1761887386;7.0
1763611620;4.0
1764441060;2.0
1764878914;7.0
1764880145;3.0
1764881540;4.0
1764881702;3.0
1764881974;2.0
1764882946;4.0
1764883322;4.0
1764884213;4.0
1764885023;4.0
1764885376;3.0
1764893808;3.0
1764894103;4.0
1764895096;3.0
1764895681;5.0
1764895924;5.0
1764898354;5.0
1764898940;5.0
1764899164;3.0
1764900197;4.0
1764900430;3.0
1764900600;1.0
1764900782;4.0
1764900944;2.0
1764901088;4.0
1764901592;3.0
1764901673;3.0
1764902564;3.0
1764903374;4.0
1764905903;2.0
1764907019;4.0
1764907108;3.0
1764908929;4.0
1764909062;4.0
1764909143;5.0
1764909224;3.0
1764909810;4.0
1764911040;5.0
1764911806;5.0
1764913841;4.0
1764915380;3.0
1764916000;7.0
1764916514;5.0
1764916603;7.0
1764918134;1.0
1764918487;5.0
1764918649;3.0
1764919530;2.0
1764920546;6.0
1764920970;3.0
1765222125;3.0
1766274137;3.0
1768508488;3.0
1771618922;2.0
1775014304;4.0
1777952476;3.0
1777964130;5.0
1784911526;3.0
1784911607;3.0
1784912255;4.0
1788373421;2.0
1797141805;4.0
1779102402;5.0
1779102917;3.0
1779103301;3.0
1779103565;5.0
1779103999;3.0
1779104456;3.0
1779105266;3.0
1779106076;3.0
1779106157;4.0
1779106238;4.0
1779106319;3.0
1779107633;4.0
1779107803;3.0
1779108796;3.0
1779108958;3.0
1779109172;3.0
1779110340;3.0
1779111746;3.0
1779112394;3.0
1779114095;3.0
1779115067;4.0
1779115229;2.0
1779115733;5.0
1779116039;3.0
1779117000;2.0
1779118759;5.0
1779118910;3.0
1781949999;4.0
1784896462;3.0
1784898597;3.0
1784899992;4.0
1784900591;5.0
1784901482;5.0
1784901563;3.0
1784903930;3.0
1784906522;3.0
1784906794;5.0
1784907928;2.0
1784908304;4.0
1784908657;3.0
1784908738;4.0
1784909033;5.0
1784909700;4.0
1784910040;4.0
1784910201;6.0
1797143174;3.0
1797143336;1.0
1797144901;5.0
1797146009;5.0
1797812602;3.0
1798059401;6.0
1798060175;4.0
1798703866;2.0
1801522111;5.0
1809545633;3.0
1809545803;3.0
1809546443;3.0
1809547253;4.0
1809547415;5.0
1809547687;3.0
1828770949;5.0
1828772135;3.0
1828772720;2.0
1828774189;3.0
1828774260;3.0
1828776394;4.0
1828776637;6.0
1828777102;3.0
1828777366;3.0
1828777447;5.0
1809548225;5.0
1809548659;3.0
1809549035;3.0
1809549388;2.0
1809549540;4.0
1809550475;5.0
1809551528;4.0
1809555191;4.0
1809556325;5.0
1809556406;5.0
1809556678;3.0
1809556759;5.0
1809557640;3.0
1809558611;4.0
1809559189;3.0
1809560942;5.0
1809561086;2.0
1809561167;3.0
1809561329;3.0
1809561833;3.0
1809563291;3.0
1809564506;5.0
1809567440;2.0
1809567955;3.0
1809568099;3.0
1809568846;4.0
1809568927;5.0
1809569222;3.0
1809570310;5.0
1809570662;3.0
1809571553;4.0
1815819308;3.0
1816650420;4.0
1820464784;3.0
1821416163;4.0
1825119368;5.0
1828766402;4.0
1828767131;4.0
1828768103;3.0
1828768294;5.0
1828777790;3.0
1828779300;4.0
1828779814;3.0
1828780154;4.0
1828780235;3.0
1828785113;4.0
1828785709;5.0
1828786519;5.0
1828787086;3.0
1828787400;6.0
1828789704;5.0
1828790389;5.0
1828790460;3.0
1828791199;5.0
1828791865;3.0
1828792080;3.0
1828793728;3.0
1828794376;3.0
1828794708;4.0
1828794961;3.0
1828795003;2.0
1828795348;3.0
1828796743;3.0
1828796905;3.0
1828797634;5.0
1830265865;2.0
1831169339;3.0
1833940628;5.0
1835162576;3.0
1835907245;5.0
1841507105;3.0
1843427249;3.0
1845817532;3.0
1873654235;5.0
1873654669;5.0
1873656106;2.0
1873656360;5.0
1846213649;4.0
1846465885;3.0
1847255930;4.0
1848864655;4.0
1850516006;4.0
1851995773;4.0
1852518898;3.0
1856957799;6.0
1856957870;3.0
1856958337;4.0
1856959902;6.0
1856960072;5.0
1856961559;3.0
1856963500;5.0
1856964060;3.0
1856966003;4.0
1856966194;3.0
1856967409;3.0
1856968480;3.0
1856969100;5.0
1856969703;3.0
1856969886;4.0
1856970388;3.0
1856970973;3.0
1856971007;5.0
1856971945;2.0
1856972240;3.0
1856972674;3.0
1856973808;5.0
1856975509;5.0
1856975690;5.0
1856975932;5.0
1856978109;4.0
1856978958;2.0
1856980936;3.0
1856981665;3.0
1856982718;4.0
1856983366;2.0
1856983447;3.0
1857801059;4.0
1859459102;4.0
1861046774;3.0
1863699058;3.0
1873657501;5.0
1873659970;3.0
1873661010;4.0
1873662173;3.0
1873663307;5.0
1873664389;4.0
1873667302;3.0
1873667728;3.0
1873667990;3.0
1873668295;3.0
1873669429;3.0
1873669500;5.0
1873670192;3.0
1873670516;3.0
1873671326;4.0
1873672055;2.0
1873672306;2.0
1873672489;6.0
1873672721;3.0
1873673299;1.0
1873674503;3.0
1873674694;3.0
1873675402;3.0
1873676395;4.0
1873676808;5.0
1873676980;5.0
1873677014;3.0
1873677529;3.0
1873677871;4.0
1873678177;5.0
1873679068;5.0
1873679149;2.0
1873679572;2.0
1873681984;2.0
1873682280;3.0
1873682875;3.0
1873683413;3.0
1873683766;4.0
1873683928;5.0
1873684223;3.0
1873684738;4.0
1873685033;5.0
1873685890;2.0
1873686510;4.0
1873686862;2.0
1873687400;2.0
1873687753;2.0
1873688059;3.0
1873688644;5.0
1873690118;5.0
1873691513;2.0
1873693133;5.0
1873694458;4.0
1874111669;3.0
1874982961;4.0
1881615030;5.0
1881615383;3.0
1881615545;3.0
1881615707;2.0
1881615898;5.0
1881616274;2.0
1881616436;4.0
1881616606;3.0
1881617831;3.0
1881619109;2.0
1881619290;3.0
1881619370;3.0
1881620387;4.0
1881621197;2.0
1881621944;3.0
1881622592;3.0
1881623130;3.0
1881623300;4.0
1881624021;4.0
1881624293;3.0
1881625001;4.0
1881626580;5.0
1881627390;4.0
1881628361;5.0
1881629090;5.0
1881630420;3.0
1881630773;3.0
1881630854;5.0
1881631400;4.0
1881632806;3.0
1881633870;5.0
1881634094;3.0
1881635309;4.0
1881636038;3.0
1881636542;5.0
1881637190;4.0
1881638839;3.0
1881640221;4.0
1881640574;3.0
1881640655;3.0
1881641384;4.0
1881642194;2.0
1881642356;2.0
1881643085;2.0
1881644219;5.0
1881644561;3.0
1881644804;4.0
1881644995;3.0
1881645290;5.0
1881645371;5.0
1881645533;2.0
1881645967;5.0
1896595057;3.0
1896595480;4.0
1896596886;3.0
1896598315;5.0
1896598900;3.0
1881646181;5.0
1881646262;5.0
1881646858;4.0
1881647234;5.0
1881647587;4.0
1881649288;5.0
1881650294;4.0
1882782496;2.0
1892561840;4.0
1896568165;3.0
1896569137;3.0
1896571620;2.0
1896572006;1.0
1896577237;3.0
1896578802;5.0
1896578985;6.0
1896579361;5.0
1896580106;3.0
1896581854;5.0
1896581935;4.0
1896583393;5.0
1896585175;3.0
1896585922;2.0
1896586813;4.0
1896588000;4.0
1896589677;3.0
1896591140;5.0
1896591655;3.0
1896593860;3.0
1896594409;3.0
1896602525;3.0
1896602959;3.0
1896603688;3.0
1896604650;3.0
1896605036;3.0
1896605460;5.0
1896606270;5.0
1896606431;5.0
1896606512;3.0
1896606865;5.0
1896609023;3.0
1896609376;3.0
1896610200;4.0
1896610706;5.0
1896611001;5.0
1896647383;5.0
1896647464;4.0
1896648193;3.0
1896649084;4.0
1896649750;4.0
1896650414;3.0
1896650686;2.0
1896651577;3.0
1896612245;5.0
1896614370;3.0
1896615260;4.0
1896616747;5.0
1896618103;4.0
1896620507;3.0
1896620779;3.0
1896621660;3.0
1896622046;5.0
1896624170;5.0
1896625304;3.0
1896625576;3.0
1896625819;1.0
1896626629;3.0
1896626971;3.0
1896627005;5.0
1896627862;4.0
1896628320;3.0
1896629563;3.0
1896630308;4.0
1896631460;4.0
1896631622;3.0
1896632190;2.0
1896632866;4.0
1896633595;3.0
1896634567;2.0
1896635024;5.0
1896635377;4.0
1896636268;4.0
1896636853;3.0
1896637078;3.0
1896639283;3.0
1896639879;3.0
1896640028;2.0
1896640532;2.0
1896642152;4.0
1896642900;3.0
1896643396;3.0
1896643710;3.0
1896644872;2.0
1896652620;5.0
1896654320;4.0
1896654401;3.0
1896654754;3.0
1896656102;2.0
1896657508;2.0
1896658580;2.0
1896659128;3.0
1896660134;3.0
1896660304;4.0
1896660568;3.0
1896660720;5.0
1896661610;2.0
1896662854;3.0
1896663311;4.0
1896667066;3.0
1896667651;4.0
1896668038;4.0
1896671330;4.0
1896671411;3.0
1896672906;2.0
1896677290;4.0
1896677371;5.0
1896678696;5.0
